不出事故还有个原因：也许设计院余量选的比较大,2017-03-25 23:44,1906798045,疾风大嘴狼,https://tva4.sinaimg.cn/crop.0.0.180.180.180/71a76dddjw1e8qgp5bmzyj2050050aa8.jpg
//@武汉的小路:几天前说的，今天包头炸没了一栋居民楼//@武汉的小路: 不承认问题，地铁也能带病运行，千万生命只为个面子。都这样，今年各地不出安全大事故才奇怪了。,2017-03-25 22:50,1198582041,ssbb9999,https://tva3.sinaimg.cn/crop.0.0.180.180.180/4770e919jw1e8qgp5bmzyj2050050aa8.jpg
//@盐津杨梅TVT://@妇女之友罗严塔: //@卡李: [挖鼻]//@萝露蜜拉: [二哈] 国字头现在都搞招投标有啥用，拍上了还有因为关系户流标的。货不对板以次充好这种见了多了。 //@青枚煮菁瓜:右边拿衣服，汹涌民意只会导致以后不报道,2017-03-25 22:20,2172359960,ll和ly一起加油nanateam,https://tva2.sinaimg.cn/crop.0.0.180.180.180/817b9518jw1e8qgp5bmzyj2050050aa8.jpg
原帖倒数第一自然段可是图穷匕见了呵 //@武汉的小路:几天前说的，今天包头炸没了一栋居民楼//@武汉的小路: 不承认问题，地铁也能带病运行，千万生命只为个面子。都这样，今年各地不出安全大事故才奇怪了。,2017-03-25 22:13,1715295482,葉遊歡,https://tva3.sinaimg.cn/crop.0.0.720.720.180/663d54fajw8etuqkqrtwxj20k00k03zz.jpg
几天前说的，今天包头炸没了一栋居民楼//@武汉的小路: 不承认问题，地铁也能带病运行，千万生命只为个面子。都这样，今年各地不出安全大事故才奇怪了。,2017-03-25 17:46,1599193107,武汉的小路,https://tva4.sinaimg.cn/crop.41.0.357.357.180/5f51c013jw8ew5ajo6t32j20c809xjsh.jpg
转发微博,2017-03-23 14:04,5182953673,HiWilliam_ByQuan,https://tva2.sinaimg.cn/crop.0.0.720.720.180/005EL90Zjw8etks28xb7mj30k00k0aaj.jpg
与其在意民意会不会随着时间的长短逝去倒不如抓紧时间排除安全隐患和更换不合格的电缆，政府应该彻底查处招标过程中的腐败问题，莫让本是惠及民生的工程成了不法分子和贪官污吏牟取利益的手段。,2017-03-23 11:23,5615121927,奶糖拌嘴,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/00680tIHly8fcykbj7pl3j30ro0ro0u6.jpg
//@开水族馆的生物男://@战争史研究WHS:招标结果公示（注册会员后可见）：中铁采购电子商务平台 http://t.cn/R6yDp1L 中铁鲁班商务网 http://t.cn/R6yDp12  //@战争史研究WHS: 去年成都地铁1号线三期工程1500V直流电力电缆采购招标（招标编号CDDT1-3Q-JD-2016-026），公示的拟中标单位也是这个陕西奥凯,2017-03-23 10:46,2917793575,章鱼哥还能抢救下,https://tva2.sinaimg.cn/crop.0.0.1080.1080.180/ade9ff27jw8ev1fyw30y7j20u00u0n1g.jpg
//@陈猿猿李狮狮:西安最近一直没啥好消息，可惜了一个古都//@今年税后八百万: 卧槽，这要起火了，我们变闷炉烤鸭吗！//@萝露蜜拉: [二哈] 国字头现在都搞招投标有啥用，拍上了还有因为关系户流标的。货不对板以次充好这种见了多了。 //@青枚煮菁瓜:右边拿衣服，汹涌民意只会导致以后不报道,2017-03-23 09:58,2284864815,每天都在吃土的叶子,https://tva3.sinaimg.cn/crop.0.0.996.996.180/8830452fjw8f07k2o77oej20ro0rpacv.jpg
以后小寨换乘的人会少吧//@承男承男: 怎么办，卡里还有六十块钱//@他回精神病院了://@战争史研究WHS:招标结果公示（注册会员后可见）：中铁采购电子商务平台  http://t.cn/R6yDp1L  中铁鲁班商务网  http://t.cn/R6yDp12 ??//@战争史研究WHS:,2017-03-23 04:21,2010262293,MiLK希MAN,https://tva3.sinaimg.cn/crop.0.0.480.480.180/77d22b15jw8ekucxptyfcj20dc0dcjs3.jpg
日   //@阮少华RYAN://@世说新语日记:  http://t.cn/R6ydmqL //@战争史研究WHS:去年成都地铁1号线三期工程1500V直流电力电缆采购招标（招标编号CDDT1-3Q-JD-2016-026），公示的拟中标单位也是这个陕西奥凯。,2017-03-23 04:15,6073647904,蛀虫名字不公开,https://tva3.sinaimg.cn/crop.0.0.750.750.180/006D2pgYjw8fco33zax8bj30ku0kuwg2.jpg
