@华商报: 【问题电缆全部更换 将检查地铁1、2号线】西安常务副市长吕健称对问题电缆全部更换，此外也将检查地铁1、2号线。目前已控制奥凯公司8名相关工作人员，下一步将彻查此事，对调查发现中的问题严查，依法严惩不怠。西安市地铁公司总经理宋杨表示自责愧疚，并鞠躬道歉。,2017-04-02 19:48,5896335994,陕西发展论坛,https://tva1.sinaimg.cn/crop.0.0.664.664.180/006r2qlsjw8f3jrfacvy2j30ig0iggme.jpg
成都地铁1号线3期电缆工程也是这家中标的…… http://t.cn/R6yao1J,2017-03-26 08:10,1745819315,pinpin_0_,https://tva3.sinaimg.cn/crop.0.0.180.180.180/680f16b3jw1e8qgp5bmzyj2050050aa8.jpg
成都地铁1号线3期电缆工程也是这家中标的…… http://t.cn/R6yao1J,2017-03-26 02:04,2391211667,时阅,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif
成都地铁1号线3期电缆工程也是这家中标的…… http://t.cn/R6yao1J,2017-03-25 23:49,3167338977,流氓兔兔ABCD_385,https://tva4.sinaimg.cn/crop.0.0.180.180.180/bcc9c1e1jw8f9jinxgeedj2050050gm2.jpg
成都地铁1号线3期电缆工程也是这家中标的…… http://t.cn/R6yao1J,2017-03-25 22:01,1912895512,好孟Y,https://tva4.sinaimg.cn/crop.0.0.914.914.180/72047818jw8f6ayzytk98j20pf0pejse.jpg
还好没坐过,2017-03-25 08:53,3037851201,故事_的_小黄花,https://tva1.sinaimg.cn/crop.0.0.480.480.180/b511ee41jw8ee5cv4ni2qj20dc0dc3yu.jpg
成都地铁1号线3期电缆工程也是这家中标的…… http://t.cn/R6yao1J,2017-03-25 07:31,3675322264,蓝焰火007,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif
[xb青蛙] //@曼联是我魂:成都地铁1号线3期电缆工程也是这家中标的…… http://t.cn/R6yao1J,2017-03-25 06:36,2003291781,北京小白球,https://tva3.sinaimg.cn/crop.0.0.180.180.180/7767ce85jw1e8qgp5bmzyj2050050aa8.jpg
成都地铁1号线3期电缆工程也是这家中标的…… http://t.cn/R6yao1J,2017-03-25 05:12,2990653161,秦-默涵,https://tva1.sinaimg.cn/crop.0.0.640.640.180/b241bee9jw8e8g3oafb7uj20hs0hs3zd.jpg
成都地铁1号线3期电缆工程也是这家中标的…… http://t.cn/R6yao1J,2017-03-25 02:09,2294285074,WLL万铃铃舞蹈品牌,https://tva4.sinaimg.cn/crop.192.26.1066.1066.180/88c00312jw8epzf0b616sj20yz1hcqf4.jpg
