转发干屎他,2017-04-29 17:30,3919009972,OceanPurple,https://tvax4.sinaimg.cn/crop.0.15.750.750.180/e99758b4ly8ff9e26oalnj20ku0lowfc.jpg
转发微博,2017-04-02 18:29,6039896833,豪豪03040,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif
每天上下班都要坐的交通工具，太可怕了！良心都喂了狗了！噢不，你们没有良心，只有贪心！//@漂西安：某网友：你不用道歉，你只要说出给谁行贿了就是英雄。,2017-04-02 11:26,1910007923,只梦片云,https://tva3.sinaimg.cn/crop.0.9.750.750.180/71d86873jw8fcdphkaba5j20ku0lc3z9.jpg
……这也行？,2017-03-30 19:47,2967613365,都是傻伯夷,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/b0e22fb5ly8fd79f8795cj20ro0rojst.jpg
转发微博,2017-03-30 15:45,6144516246,晚eee,https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006HPLmKly8fczd4retrpj30ro0rowgh.jpg
转发微博,2017-03-29 12:42,5721605928,一叶子的春秋,https://tva3.sinaimg.cn/crop.0.0.438.438.180/006fdh4Ajw8f6plpiqtz2j30c60c6mxo.jpg
最右问的好//@健坤强德之声闻: 道歉就可以了？[白眼]//@衡阳小警:产品质量到底是私企好还是国企好？,2017-03-26 18:38,1267865840,青刺2007,https://tva1.sinaimg.cn/crop.0.0.720.720.180/4b9218f0jw8eliv1jxtfwj20k00k00v5.jpg
道歉就可以了？[白眼]//@衡阳小警:产品质量到底是私企好还是国企好？,2017-03-26 18:25,3958344200,健坤强德之声闻,https://tva4.sinaimg.cn/crop.20.13.255.255.180/ebef8a08jw1ebzm6d9koxj208c07qmxv.jpg
属不属于危害公共安全罪？,2017-03-26 15:34,3508851244,涛声永为民鸣,https://tva1.sinaimg.cn/crop.0.0.996.996.180/d124d22cjw8f94v35v2tnj20ro0roack.jpg
[失望]?,2017-03-26 07:14,6182695545,涛声依旧-李老师,https://tvax1.sinaimg.cn/crop.0.0.750.750.180/006KpXxTly8fdtfy7a0h8j30ku0ku758.jpg
